id;idemprise;idarrete;shorturl;arretesrcid;collectivitelibelle;collectiviteid;collectiviteagencelibelle;collectiviteagenceid;documenttype;arretedebut;arretefin;empriseno;emprisetype;emprisedebut;emprisefin;mesures;localisations;idagence;publicationinternet;categoriesmodele;nommodele;parametresarrete;parametresemprise;parametresmesures;datecreation;datemodification;meta_millesime;meta_source;meta_resolution;meta_insee;meta_siren;meta_observations;meta_genealogie;meta_licence;meta_mairie_quartier;meta_iris_id;meta_200x200_id;meta_datcreat;meta_datmaj;meta_datsupp;geocod_methode;geocod_fiability;geocod_real_address;osm_node_id;osm_way_id;osm_rel_id;meta_actif;arretes_type;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
89380;3789;850030834;https://dl.sogelink.fr/?MOgYmFh4;20-AT-0583;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200629000000;20200703000000;1;CIRCULATION;2020-06-29T00:00:00Z;2020-07-03T00:00:00Z;Circulation interdite; PLACE PIGNOTTE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845440.412827465;6318233.84945268;4.81184046864641;43.94808956480025;43.94808956480025;4.81184046864641
91615;24594;850060182;https://dl.sogelink.fr/?70ySwltL;21-AT-0770;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210715000000;20210902000000;2;CIRCULATION;2021-08-30T00:00:00Z;2021-09-02T00:00:00Z;"Mesure libre circulation;Circulation alternée";"521 RUE GEORGES BRAQUE DEVANT LE PARVIS DE L'ÉCOLE DE L'AMANDIER; CHEMIN DU GRAND RIBAN";86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 28/06/2021 00:00:00 ; Date de réception de la demande : 30/06/2021 00:00:00 ; Date de début de l'arrêté : 15/07/2021 00:00:00 ; Date de fin de l'arrêté : 02/09/2021 00:00:00 ; Description des travaux : de réalisation d'une traversée piétonne et vélos à hauteur de l'école de l'Amandier ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : EST";Dates de l'emprise : Du 30/08/2021 00:00:00 au 02/09/2021 00:00:00;"Mesure libre circulation | texte de la mesure : L'entreprise intervenante est MIDI TRAÇAGE pour la réalisation de résine colorée. Celle-ci se fera de nuit entre 21h00 et 05h30 ; Circulation alternée 2 | type d'alternat : feux ; Circulation alternée 2 | jours et horaires : de 21h00 à 05h30 ; Circulation alternée 2 | longueur maximale alternat : 0";20210706070531.262;20210706070531.729;2021;;;84007;218400075;;;LO;;;;;20220319002642;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;848318.9366130066;6317583.685225079;4.847497575200001;43.94163968902231;43.94163968902231;4.847497575200001
95149;16930;850049953;https://dl.sogelink.fr/?0CM5Qps5;21-AT-0417;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210503000000;20210611000000;1;CIRCULATION;2021-05-03T00:00:00Z;2021-06-11T00:00:00Z;Circulation alternée;" CHEMIN DES MEINAJARIES; RUE BARUCH DE SPINOZA; RUE MICHEL DE MONTAIGNE";86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 03/05/2021 00:00:00 ; Date de fin de l'arrêté : 11/06/2021 00:00:00 ; Description des travaux : de Réfection de Chaussée ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 03/05/2021 00:00:00 au 11/06/2021 00:00:00;"Circulation alternée | longueur maximale alternat : 0 ; Circulation alternée | type d'alternat : feux";20210422064732.668;20210422064733.229;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851737.6543110001;6314272.206034511;4.889079267563181;43.91111841077865;43.91111841077865;4.889079267563181
93416;3859;850030913;https://dl.sogelink.fr/?qFNo9agR;20-AT-0580;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200706000000;20200904000000;1;CIRCULATION;2020-07-06T00:00:00Z;2020-09-04T00:00:00Z;Circulation interdite; CHEMIN DE L'HERBE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;849236.6499957955;6315576.180029467;4.858336239798256;43.923384223771144;43.923384223771144;4.858336239798256
89394;3859;850030913;https://dl.sogelink.fr/?qFNo9agR;20-AT-0580;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200706000000;20200904000000;1;CIRCULATION;2020-07-06T00:00:00Z;2020-09-04T00:00:00Z;Circulation interdite; CHEMIN DE L'HERBE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;849236.6499957955;6315576.180029467;4.858336239798256;43.923384223771144;43.923384223771144;4.858336239798256
89404;3958;850031120;https://dl.sogelink.fr/?EyTbyDT2;20-AT-0575;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200708000000;20200710000000;1;STATIONNEMENT;2020-07-08T00:00:00Z;2020-07-10T00:00:00Z;"Mesure libre circulation;Interdiction de stationnement;Interdiction de dépasser;Mesure libre stationnement";32 IMPASSE MONTPLAISIR;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844615.5870908827;6316956.884920259;4.801205871800001;43.93677020572232;43.93677020572232;4.801205871800001
93426;3958;850031120;https://dl.sogelink.fr/?EyTbyDT2;20-AT-0575;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200708000000;20200710000000;1;STATIONNEMENT;2020-07-08T00:00:00Z;2020-07-10T00:00:00Z;"Mesure libre circulation;Interdiction de stationnement;Interdiction de dépasser;Mesure libre stationnement";32 IMPASSE MONTPLAISIR;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844615.5870908827;6316956.884920259;4.801205871800001;43.93677020572232;43.93677020572232;4.801205871800001
93721;5972;850033896;https://dl.sogelink.fr/?KVBowipf;20-AT-0793;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200824000000;20200911000000;1;STATIONNEMENT;2020-08-24T00:00:00Z;2020-09-11T00:00:00Z;"Mesure libre stationnement;Circulation alternée";607 ROUTE DE BEL AIR;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002453;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;850243.8813849908;6315446.12440202;4.8708355245;43.92200008692236;43.92200008692236;4.8708355245
89409;3966;850031135;https://dl.sogelink.fr/?MZQ8nc4q;20-AT-0566;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200629000000;20200703000000;1;CIRCULATION;2020-06-29T00:00:00Z;2020-07-03T00:00:00Z;Neutralisation de voie;"ROCADE CHARLES DE GAULLE, DE LA ROUTE DU CONFLUENT JUSQU'À LA RUE CORELLI
DANS LE SENS OUEST/EST, SOIT DE LA ZONE DE COURTINE VERS L'AVENUE PIERRE SÉMARD;RUE HAENDEL, DE LA ROCADE CHARLES DE GAULLE JUSQU'À LA RUE CORELLI
DANS LE SENS NORD/SUD, SOIT EN DIRECTION DE L'AVENUE MONCLAR";86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844444.4104683491;6315795.912957674;4.798745243371747;43.92635980889249;43.92635980889249;4.798745243371747
93725;6018;850033981;https://dl.sogelink.fr/?OwgnrhIX;19-AT-0803;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20190624000000;20190628000000;1;CIRCULATION;2019-06-24T00:00:00Z;2019-06-28T00:00:00Z;Circulation interdite; RUE DES LYONNAIS;86177;t;Travaux;;;;;;;2019;;;84007;218400075;;;LO;;;;;20220319002453;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845391.8992032604;6317287.20007929;4.810965897501501;43.939582341471194;43.939582341471194;4.810965897501501
93431;3966;850031135;https://dl.sogelink.fr/?MZQ8nc4q;20-AT-0566;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200629000000;20200703000000;1;CIRCULATION;2020-06-29T00:00:00Z;2020-07-03T00:00:00Z;Neutralisation de voie;"ROCADE CHARLES DE GAULLE, DE LA ROUTE DU CONFLUENT JUSQU'À LA RUE CORELLI
DANS LE SENS OUEST/EST, SOIT DE LA ZONE DE COURTINE VERS L'AVENUE PIERRE SÉMARD;RUE HAENDEL, DE LA ROCADE CHARLES DE GAULLE JUSQU'À LA RUE CORELLI
DANS LE SENS NORD/SUD, SOIT EN DIRECTION DE L'AVENUE MONCLAR";86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;844444.4104683491;6315795.912957674;4.798745243371747;43.92635980889249;43.92635980889249;4.798745243371747
93433;3968;850031140;https://dl.sogelink.fr/?PVhof7aU;20-AT-0602;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200706000000;20200731000000;1;STATIONNEMENT;2020-07-06T00:00:00Z;2020-07-31T00:00:00Z;"Circulation alternée;Interdiction de stationnement;Limitation de vitesse"; RUE DES FRERES LUMIERE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847643.8483410049;6317923.132091111;4.8391900215769175;43.94483556435718;43.94483556435718;4.8391900215769175
89418;4045;850031255;https://dl.sogelink.fr/?63ummMl2;20-AT-0611;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200622000000;20200819000000;1;CIRCULATION;2020-06-22T00:00:00Z;2020-08-19T00:00:00Z;Circulation alternée; AVENUE DE LA FOLIE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;846400.3580710471;6318227.276397698;4.823792965985914;43.94783155848838;43.94783155848838;4.823792965985914
96318;32516;850069990;https://dl.sogelink.fr/?ZZ0WA0EQ;21-AT-1046;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210923000000;20210923000000;1;STATIONNEMENT;2021-09-23T00:00:00Z;2021-09-23T00:00:00Z;"Interdiction de stationnement;Circulation alternée"; ROUTE DE MORIERES, AU NIVEAU DU CANAL DE VAUCLUSE ;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 13/09/2021 00:00:00 ; Date de réception de la demande : 13/09/2021 00:00:00 ; Date de début de l'arrêté : 23/09/2021 00:00:00 ; Date de fin de l'arrêté : 23/09/2021 00:00:00 ; Description des travaux : aménagement sécuritaire  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : EST";Dates de l'emprise : Du 23/09/2021 00:00:00 au 23/09/2021 00:00:00;"Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui ; Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210920075541.562;20210920075542.06;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847262.2686737988;6318685.6037088195;4.8346590641321265;43.951775557264334;43.951775557264334;4.8346590641321265
89420;4068;850031320;https://dl.sogelink.fr/?R19Avl0v;20-AT-0599;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200701000000;20200703000000;1;STATIONNEMENT;2020-07-01T00:00:00Z;2020-07-03T00:00:00Z;"Circulation interdite;Mesure libre circulation;Interdiction de stationnement"; AVENUE DE LA TRILLADE AU NIVEAU DU N° 83, SUR LE TERRE PLEIN CENTRAL ;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845884.7541249322;6317507.6749327965;4.817165801053591;43.9414641116509;43.9414641116509;4.817165801053591
92296;32516;850069990;https://dl.sogelink.fr/?ZZ0WA0EQ;21-AT-1046;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210923000000;20210923000000;1;STATIONNEMENT;2021-09-23T00:00:00Z;2021-09-23T00:00:00Z;"Interdiction de stationnement;Circulation alternée"; ROUTE DE MORIERES, AU NIVEAU DU CANAL DE VAUCLUSE ;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 13/09/2021 00:00:00 ; Date de réception de la demande : 13/09/2021 00:00:00 ; Date de début de l'arrêté : 23/09/2021 00:00:00 ; Date de fin de l'arrêté : 23/09/2021 00:00:00 ; Description des travaux : aménagement sécuritaire  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : EST";Dates de l'emprise : Du 23/09/2021 00:00:00 au 23/09/2021 00:00:00;"Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui ; Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210920075541.562;20210920075542.06;2021;;;84007;218400075;;;LO;;;;;20220319002710;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847262.2686737988;6318685.6037088195;4.8346590641321265;43.951775557264334;43.951775557264334;4.8346590641321265
90845;14935;850046887;https://dl.sogelink.fr/?onTVVqe0;21-AT-0297;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210322000000;20210409000000;1;STATIONNEMENT;2021-03-22T00:00:00Z;2021-04-09T00:00:00Z;"Interdiction de stationnement;Rétrécissement temporaire de largeur de voie";57 AVENUE DE LA FOLIE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 18/03/2021 00:00:00 ; Date de réception de la demande : 18/03/2021 00:00:00 ; Date de début de l'arrêté : 22/03/2021 00:00:00 ; Date de fin de l'arrêté : 09/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : NORD";Dates de l'emprise : Du 22/03/2021 00:00:00 au 09/04/2021 00:00:00;"Interdiction de stationnement 2 | jours et horaires : la journée ; Interdiction de stationnement 2 | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement 2 | caractère aggravant : très gênant ; Interdiction de stationnement 2 | fourrière  : Oui ; Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 30 km/h";20210311081518.104;20210319081422.67;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847761.2860141938;6318071.9127847105;4.8406956012;43.94614954612229;43.94614954612229;4.8406956012
91127;16930;850049953;https://dl.sogelink.fr/?0CM5Qps5;21-AT-0417;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210503000000;20210611000000;1;CIRCULATION;2021-05-03T00:00:00Z;2021-06-11T00:00:00Z;Circulation alternée;" CHEMIN DES MEINAJARIES; RUE BARUCH DE SPINOZA; RUE MICHEL DE MONTAIGNE";86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 03/05/2021 00:00:00 ; Date de fin de l'arrêté : 11/06/2021 00:00:00 ; Description des travaux : de Réfection de Chaussée ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 03/05/2021 00:00:00 au 11/06/2021 00:00:00;"Circulation alternée | longueur maximale alternat : 0 ; Circulation alternée | type d'alternat : feux";20210422064732.668;20210422064733.229;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851737.6543110001;6314272.206034511;4.889079267563181;43.91111841077865;43.91111841077865;4.889079267563181
95150;16932;850049958;https://dl.sogelink.fr/?TczrhBgS;21-AT-0416;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210503000000;20210521000000;1;CIRCULATION;2021-05-03T00:00:00Z;2021-05-21T00:00:00Z;Circulation alternée; ROUTE DE L AERODROME AU DROIT DU GIRATOIRE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 03/05/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de Réfection de Chaussée ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 03/05/2021 00:00:00 au 21/05/2021 00:00:00;"Circulation alternée | type d'alternat : feux ; Circulation alternée | longueur maximale alternat : 0";20210422065604.744;20210422065605.153;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851116.2274343343;6314967.60405862;4.881551914704335;43.91750834633825;43.91750834633825;4.881551914704335
91128;16932;850049958;https://dl.sogelink.fr/?TczrhBgS;21-AT-0416;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210503000000;20210521000000;1;CIRCULATION;2021-05-03T00:00:00Z;2021-05-21T00:00:00Z;Circulation alternée; ROUTE DE L AERODROME AU DROIT DU GIRATOIRE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 03/05/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de Réfection de Chaussée ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 03/05/2021 00:00:00 au 21/05/2021 00:00:00;"Circulation alternée | type d'alternat : feux ; Circulation alternée | longueur maximale alternat : 0";20210422065604.744;20210422065605.153;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851116.2274343343;6314967.60405862;4.881551914704335;43.91750834633825;43.91750834633825;4.881551914704335
93449;4142;850031447;https://dl.sogelink.fr/?bBkMZIP4;20-AT-0437;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200702000000;20200703000000;1;CIRCULATION;2020-07-02T00:00:00Z;2020-07-03T00:00:00Z;Circulation interdite;10 RUE PEYROLLERIE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845101.2398998148;6318409.78453793;4.8076668271;43.94974245482229;43.94974245482229;4.8076668271
89427;4142;850031447;https://dl.sogelink.fr/?bBkMZIP4;20-AT-0437;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200702000000;20200703000000;1;CIRCULATION;2020-07-02T00:00:00Z;2020-07-03T00:00:00Z;Circulation interdite;10 RUE PEYROLLERIE;86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845101.2398998148;6318409.78453793;4.8076668271;43.94974245482229;43.94974245482229;4.8076668271
91129;16933;850049959;https://dl.sogelink.fr/?Qhtusuyk;21-AT-0422;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210510000000;20210610000000;1;CIRCULATION;2021-05-10T00:00:00Z;2021-06-10T00:00:00Z;Rétrécissement temporaire de largeur de voie; RUE MARCEL DEMONQUE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 10/05/2021 00:00:00 ; Date de fin de l'arrêté : 10/06/2021 00:00:00 ; Description des travaux : de Changement de Poteau à Incendie 295 ; Période des travaux : Du 10/05/2021 00:00:00 au 10/05/2021 00:00:00 ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 10/05/2021 00:00:00 au 10/06/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210422070335.449;20210422070335.818;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851533.0605102215;6314458.031418892;4.886588381263249;43.91283427404671;43.91283427404671;4.886588381263249
95151;16933;850049959;https://dl.sogelink.fr/?Qhtusuyk;21-AT-0422;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210510000000;20210610000000;1;CIRCULATION;2021-05-10T00:00:00Z;2021-06-10T00:00:00Z;Rétrécissement temporaire de largeur de voie; RUE MARCEL DEMONQUE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 21/04/2021 00:00:00 ; Date de début de l'arrêté : 10/05/2021 00:00:00 ; Date de fin de l'arrêté : 10/06/2021 00:00:00 ; Description des travaux : de Changement de Poteau à Incendie 295 ; Période des travaux : Du 10/05/2021 00:00:00 au 10/05/2021 00:00:00 ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 10/05/2021 00:00:00 au 10/06/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210422070335.449;20210422070335.818;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851533.0605102215;6314458.031418892;4.886588381263249;43.91283427404671;43.91283427404671;4.886588381263249
95153;16983;850050048;https://dl.sogelink.fr/?I9oRQJA0;21-AT-0255;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210426000000;20210521000000;1;CIRCULATION;2021-04-26T00:00:00Z;2021-05-21T00:00:00Z;Circulation interdite; RUE PETITE MEUSE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 14/04/2021 00:00:00 ; Date de réception de la demande : 14/04/2021 00:00:00 ; Date de début de l'arrêté : 26/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de réfection de béton désactivé ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : CENTRE VILLE";Dates de l'emprise : Du 26/04/2021 00:00:00 au 21/05/2021 00:00:00;;20210422152042.664;20210422152043.189;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845281.8981546893;6318179.347073356;4.809850886487257;43.9476319049462;43.9476319049462;4.809850886487257
91131;16983;850050048;https://dl.sogelink.fr/?I9oRQJA0;21-AT-0255;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210426000000;20210521000000;1;CIRCULATION;2021-04-26T00:00:00Z;2021-05-21T00:00:00Z;Circulation interdite; RUE PETITE MEUSE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 14/04/2021 00:00:00 ; Date de réception de la demande : 14/04/2021 00:00:00 ; Date de début de l'arrêté : 26/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de réfection de béton désactivé ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : CENTRE VILLE";Dates de l'emprise : Du 26/04/2021 00:00:00 au 21/05/2021 00:00:00;;20210422152042.664;20210422152043.189;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845281.8981546893;6318179.347073356;4.809850886487257;43.9476319049462;43.9476319049462;4.809850886487257
91132;16984;850050048;https://dl.sogelink.fr/?I9oRQJA0;21-AT-0255;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210426000000;20210521000000;2;CIRCULATION;2021-04-26T00:00:00Z;2021-05-21T00:00:00Z;Circulation à double sens;RUE BONNETERIE, DE LA RUE PETITE MEUSE JUSQU'À LA RUE DE L'OLIVIER;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 14/04/2021 00:00:00 ; Date de réception de la demande : 14/04/2021 00:00:00 ; Date de début de l'arrêté : 26/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de réfection de béton désactivé ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : CENTRE VILLE";Dates de l'emprise : Du 26/04/2021 00:00:00 au 21/05/2021 00:00:00;;20210422152042.664;20210422152043.189;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845299.026615286;6318124.737229033;4.810048597963071;43.947137032398906;43.947137032398906;4.810048597963071
95154;16984;850050048;https://dl.sogelink.fr/?I9oRQJA0;21-AT-0255;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210426000000;20210521000000;2;CIRCULATION;2021-04-26T00:00:00Z;2021-05-21T00:00:00Z;Circulation à double sens;RUE BONNETERIE, DE LA RUE PETITE MEUSE JUSQU'À LA RUE DE L'OLIVIER;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 14/04/2021 00:00:00 ; Date de réception de la demande : 14/04/2021 00:00:00 ; Date de début de l'arrêté : 26/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/05/2021 00:00:00 ; Description des travaux : de réfection de béton désactivé ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : CENTRE VILLE";Dates de l'emprise : Du 26/04/2021 00:00:00 au 21/05/2021 00:00:00;;20210422152042.664;20210422152043.189;2021;;;84007;218400075;;;LO;;;;;20220319002615;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845299.026615286;6318124.737229033;4.810048597963071;43.947137032398906;43.947137032398906;4.810048597963071
